/output X,/output Y,/b X,/b Y,/a X,/a Y
3.012800128785331e-08,0.3534748852576782,3.012800128785331e-08,1,3.012800128785331e-08,0.8533419190220729
3.012968349784653e-08,0.2784228947744951,3.012968349784653e-08,1,3.012968349784653e-08,0.8645566523101985
3.013119747301341e-08,0.2198693237809793,3.013119747301341e-08,1,3.013119747301341e-08,0.8746498200894393
3.013293474197402e-08,0.1657590410057762,3.013293474197402e-08,1,3.013293474197402e-08,0.8862316131601258
3.013470872959765e-08,0.122794805509579,3.013470872959765e-08,1,3.013470872959765e-08,0.8980581973176861
3.013720074773591e-08,0.07940073282890243,3.013720074773591e-08,1,3.013720074773591e-08,0.914671651572739
3.014050194313966e-08,0.04407664459786845,3.014050194313966e-08,1,3.014050194313966e-08,0.9366796209311026
3.014409918807691e-08,0.02388904993114157,3.014409918807691e-08,1,3.014409918807691e-08,0.9606612538461051
3.014704959403845e-08,0.01555120770451427,3.014704959403845e-08,1,3.014704959403845e-08,0.980330626923024
3.015e-08,0.0109883081269638,3.015e-08,1,3.015e-08,0.9999999999999869
3.015001938719152e-08,0.01096115858205435,3.015001938719152e-08,1,3.015001938719152e-08,1
3.015005816157458e-08,0.01090664380294444,3.015005816157458e-08,1,3.015005816157458e-08,1
3.015007754876611e-08,0.01087945801273363,3.015007754876611e-08,1,3.015007754876611e-08,1
3.015011632314916e-08,0.01082518820135838,3.015011632314916e-08,1,3.015011632314916e-08,1
3.015019387191528e-08,0.01071715361602765,3.015019387191528e-08,1,3.015019387191528e-08,1
3.01503489694475e-08,0.01050346795634239,3.01503489694475e-08,1,3.01503489694475e-08,1
3.015042651821361e-08,0.01039791572457709,3.015042651821361e-08,1,3.015042651821361e-08,1
3.015058161574584e-08,0.01018981270136764,3.015058161574584e-08,1,3.015058161574584e-08,1
3.015089181081028e-08,0.00978707817169956,3.015089181081028e-08,1,3.015089181081028e-08,1
3.015104690834251e-08,0.009592674654302403,3.015104690834251e-08,1,3.015104690834251e-08,1
3.015135710340695e-08,0.009218599036140467,3.015135710340695e-08,1,3.015135710340695e-08,1
3.015197749353585e-08,0.008529469662472911,3.015197749353585e-08,1,3.015197749353585e-08,1
3.015321827379364e-08,0.00737079204624036,3.015321827379364e-08,1,3.015321827379364e-08,1
3.015569983430922e-08,0.005722078177829948,3.015569983430922e-08,1,3.015569983430922e-08,1
3.016066295534039e-08,0.003928907654566455,3.016066295534039e-08,1,3.016066295534039e-08,1
3.016969366669428e-08,0.002613955697348326,3.016969366669428e-08,1,3.016969366669428e-08,1
3.018174227486263e-08,0.00189492725469756,3.018174227486263e-08,1,3.018174227486263e-08,1
3.020008328203038e-08,0.001307797696934755,3.020008328203038e-08,1,3.020008328203038e-08,1
3.022505201808731e-08,0.0009117149962161841,3.022505201808731e-08,1,3.022505201808731e-08,1
3.025829491939585e-08,0.0006383920211651432,3.025829491939585e-08,1,3.025829491939585e-08,1
3.030222133751129e-08,0.0004521362329293607,3.030222133751129e-08,1,3.030222133751129e-08,1
3.036143769217967e-08,0.0003190605623851271,3.036143769217967e-08,1,3.036143769217967e-08,1
3.044149596071892e-08,0.0002256963699989451,3.044149596071892e-08,1,3.044149596071892e-08,1
3.055003696322953e-08,0.0001588802344762834,3.055003696322953e-08,1,3.055003696322953e-08,1
3.069727707079532e-08,0.0001122493720575705,3.069727707079532e-08,1,3.069727707079532e-08,1
3.084863853539766e-08,8.504747872882255e-05,3.084863853539766e-08,1,3.084863853539766e-08,1
3.1e-08,6.879446137569604e-05,3.1e-08,1,3.1e-08,1
3.1000390625e-08,-0.0009584377682666448,3.1000390625e-08,0.9960937500000162,3.1000390625e-08,1
3.1001171875e-08,-0.002889117392128767,3.1001171875e-08,0.9882812499999991,3.1001171875e-08,1
3.100273437500001e-08,-0.005709628729800399,3.100273437500001e-08,0.9726562499999648,3.100273437500001e-08,1
3.100547317486553e-08,-0.008480060370142329,3.100547317486553e-08,0.9452682513447004,3.100547317486553e-08,1
3.100968874757442e-08,-0.01028469356269991,3.100968874757442e-08,0.9031125242557996,3.100968874757442e-08,1
3.101579235849127e-08,-0.01141302670097238,3.101579235849127e-08,0.8420764150873465,3.101579235849127e-08,1
3.102413829799022e-08,-0.01290625469052311,3.102413829799022e-08,0.7586170200978321,3.102413829799022e-08,1
3.103707421481211e-08,-0.01723491992454369,3.103707421481211e-08,0.6292578518789489,3.103707421481211e-08,1
3.104531481392757e-08,-0.01970728252387273,3.104531481392757e-08,0.5468518607243247,3.104531481392757e-08,1
3.105114958884823e-08,-0.01595116170440703,3.105114958884823e-08,0.4885041115176731,3.105114958884823e-08,1
3.105650437708786e-08,0.002168501832218723,3.105650437708786e-08,0.4349562291213853,3.105650437708786e-08,1
3.106314971599142e-08,0.07225706205659539,3.106314971599142e-08,0.3685028400858122,3.106314971599142e-08,1
3.106829307153998e-08,0.176591802954864,3.106829307153998e-08,0.3170692846002151,3.106829307153998e-08,1
3.107380833775393e-08,0.3430379640920576,3.107380833775393e-08,0.2619166224606851,3.107380833775393e-08,1
3.107676612277046e-08,0.4537319583080708,3.107676612277046e-08,0.2323387722953885,3.107676612277046e-08,1
3.107854255718649e-08,0.5257232166933847,3.107854255718649e-08,0.2145744281351439,3.107854255718649e-08,1
3.108023177868388e-08,0.5967239068970268,3.108023177868388e-08,0.1976822131612014,3.108023177868388e-08,1
3.108219480459488e-08,0.6803504538220543,3.108219480459488e-08,0.1780519540511718,3.108219480459488e-08,1
3.108386195055445e-08,0.7496235903300889,3.108386195055445e-08,0.1613804944555246,3.108386195055445e-08,1
3.108583192388376e-08,0.8216679304448968,3.108583192388376e-08,0.1416807611623837,3.108583192388376e-08,1
3.108685670044142e-08,0.8517230876000664,3.108685670044142e-08,0.1314329955858082,3.108685670044142e-08,1
3.108810493483738e-08,0.8803499193063004,3.108810493483738e-08,0.118950651626201,3.108810493483738e-08,1
3.108902651855936e-08,0.8969358186111406,3.108902651855936e-08,0.1097348144064521,3.108902651855936e-08,1
3.109008446970797e-08,0.9124196680414399,3.109008446970797e-08,0.09915530292033203,3.109008446970797e-08,1
3.109116500154394e-08,0.9251913020954952,3.109116500154394e-08,0.0883499845606629,3.109116500154394e-08,1
3.109259569131733e-08,0.9384961952917198,3.109259569131733e-08,0.07404308682674443,3.109259569131733e-08,1
3.109441893197853e-08,0.9510557150931035,3.109441893197853e-08,0.05581068021467772,3.109441893197853e-08,1
3.109676318955794e-08,0.9621607360720047,3.109676318955794e-08,0.03236810442057803,3.109676318955794e-08,1
3.109838159477898e-08,0.9674674296300652,3.109838159477898e-08,0.01618405221026387,3.109838159477898e-08,1
3.11e-08,0.9714559819659118,3.11e-08,1.587618925213974e-14,3.11e-08,1
3.110001264379079e-08,0.9715127268289789,3.110001264379079e-08,0,3.110001264379079e-08,1
3.110003793137237e-08,0.9716360465667371,3.110003793137237e-08,0,3.110003793137237e-08,1
3.110005057516316e-08,0.9716996808396733,3.110005057516316e-08,0,3.110005057516316e-08,1
3.110007586274474e-08,0.9718237847414277,3.110007586274474e-08,0,3.110007586274474e-08,1
3.11001264379079e-08,0.9720716959720135,3.11001264379079e-08,0,3.11001264379079e-08,1
3.110022758823422e-08,0.972559977581419,3.110022758823422e-08,0,3.110022758823422e-08,1
3.110042988888687e-08,0.9735102543403534,3.110042988888687e-08,0,3.110042988888687e-08,1
3.110083449019215e-08,0.9753104462153084,3.110083449019215e-08,0,3.110083449019215e-08,1
3.110164369280272e-08,0.9785451729040815,3.110164369280272e-08,0,3.110164369280272e-08,1
3.110326209802386e-08,0.9837863713630888,3.110326209802386e-08,0,3.110326209802386e-08,1
3.110649890846613e-08,0.9907716756040955,3.110649890846613e-08,0,3.110649890846613e-08,1
3.111157322275574e-08,0.9962460061001842,3.111157322275574e-08,0,3.111157322275574e-08,1
3.111795014636586e-08,0.9988391781069883,3.111795014636586e-08,0,3.111795014636586e-08,1
3.112616513391498e-08,0.9997566862340577,3.112616513391498e-08,0,3.112616513391498e-08,1
3.1137278159419e-08,1.000005254336324,3.1137278159419e-08,0,3.1137278159419e-08,1
3.115369871789183e-08,0.9999974554382244,3.115369871789183e-08,0,3.115369871789183e-08,1
3.118306400501501e-08,1.000001466230785,3.118306400501501e-08,0,3.118306400501501e-08,1
3.123966030258038e-08,0.9999983328555877,3.123966030258038e-08,0,3.123966030258038e-08,1
3.135285289771114e-08,1.000001175776179,3.135285289771114e-08,0,3.135285289771114e-08,1
3.157923808797264e-08,0.9999984643276603,3.157923808797264e-08,0,3.157923808797264e-08,1
3.203200846849565e-08,1.000001113209312,3.203200846849565e-08,0,3.203200846849565e-08,1
3.293754922954167e-08,0.9999984948528498,3.293754922954167e-08,0,3.293754922954167e-08,1
3.413754922954167e-08,1.000001095595682,3.413754922954167e-08,0,3.413754922954167e-08,1
3.506877461477084e-08,0.9999985120224057,3.506877461477084e-08,0,3.506877461477084e-08,1
3.6e-08,1.000001076431057,3.6e-08,0,3.6e-08,1
3.600039062500001e-08,1.001100392460473,3.600039062500001e-08,0.003906250000008565,3.600039062500001e-08,1
3.600117187500001e-08,1.003244770598402,3.600117187500001e-08,0.01171875000002569,3.600117187500001e-08,1
3.600273437500001e-08,1.00672009032494,3.600273437500001e-08,0.02734375000005996,3.600273437500001e-08,1
3.600524573895492e-08,1.01056164488981,3.600524573895492e-08,0.05245738954912514,3.600524573895492e-08,1
3.600959542500248e-08,1.0142266817999,3.600959542500248e-08,0.09595425002471861,3.600959542500248e-08,1
3.601644680211998e-08,1.016765070487437,3.601644680211998e-08,0.1644680211997302,3.601644680211998e-08,1
3.602504231002587e-08,1.018606532977004,3.602504231002587e-08,0.2504231002586625,3.602504231002587e-08,1
3.603688246958271e-08,1.021901002618764,3.603688246958271e-08,0.3688246958270891,3.603688246958271e-08,1
3.604857108774846e-08,1.020855870814135,3.604857108774846e-08,0.4857108774845911,3.604857108774846e-08,1
3.605415918424387e-08,1.009929164878335,3.605415918424387e-08,0.541591842438698,3.605415918424387e-08,1
3.605957979998346e-08,0.9769959218975721,3.605957979998346e-08,0.5957979998345334,3.605957979998346e-08,1
3.60656973587211e-08,0.8928246038289658,3.60656973587211e-08,0.6569735872109493,3.60656973587211e-08,1
3.607110025405824e-08,0.7642805505913098,3.607110025405824e-08,0.711002540582349,3.607110025405824e-08,1
3.607702522612839e-08,0.5558158221268811,3.607702522612839e-08,0.7702522612838831,3.607702522612839e-08,1
3.608290879859298e-08,0.2914617462993067,3.608290879859298e-08,0.8290879859297788,3.608290879859298e-08,1
3.608559257554471e-08,0.1714800918659688,3.608559257554471e-08,0.8559257554470702,3.608559257554471e-08,1
3.608648641953151e-08,0.1388737445655808,3.608648641953151e-08,0.8648641953150884,3.608648641953151e-08,1
3.608827410750512e-08,0.09108195681808937,3.608827410750512e-08,0.8827410750511249,3.608827410750512e-08,1
3.609042714895934e-08,0.05553765552759371,3.609042714895934e-08,0.9042714895933647,3.609042714895934e-08,1
3.609254448486077e-08,0.03536978852370842,3.609254448486077e-08,0.9254448486076337,3.609254448486077e-08,1
3.609511380538151e-08,0.022505101292317,3.609511380538151e-08,0.9511380538150643,3.609511380538151e-08,1
3.609762700257558e-08,0.0163551381684171,3.609762700257558e-08,0.9762700257557787,3.609762700257558e-08,1
3.610000000000001e-08,0.01351176895021532,3.610000000000001e-08,1,3.610000000000001e-08,1
3.610005104275417e-08,0.01333472378861012,3.610005104275417e-08,1,3.610005104275417e-08,1
3.61001531282625e-08,0.01297782050095778,3.61001531282625e-08,1,3.61001531282625e-08,1
3.610035729927917e-08,0.0122920852681025,3.610035729927917e-08,1,3.610035729927917e-08,1
3.61007656413125e-08,0.01103027975927825,3.61007656413125e-08,1,3.61007656413125e-08,1
3.610158232537916e-08,0.008884938287787334,3.610158232537916e-08,1,3.610158232537916e-08,1
3.610321569351249e-08,0.005762329243000912,3.610321569351249e-08,1,3.610321569351249e-08,1
3.610648242977914e-08,0.002369985793974554,3.610648242977914e-08,1,3.610648242977914e-08,1
3.611120681812575e-08,0.0006422540837371039,3.611120681812575e-08,1,3.611120681812575e-08,1
3.611762655659533e-08,0.0001287048039951488,3.611762655659533e-08,1,3.611762655659533e-08,1
3.612633781967826e-08,5.952608566480709e-05,3.612633781967826e-08,1,3.612633781967826e-08,1
3.614000787148853e-08,6.090600723316853e-05,3.614000787148853e-08,1,3.614000787148853e-08,1
3.616600473369031e-08,5.86288476410508e-05,3.616600473369031e-08,1,3.616600473369031e-08,1
3.621799845809389e-08,5.562078557838459e-05,3.621799845809389e-08,1,3.621799845809389e-08,1
3.632198590690104e-08,4.997822893477659e-05,3.632198590690104e-08,1,3.632198590690104e-08,1
3.652996080451533e-08,4.161664324334978e-05,3.652996080451533e-08,1,3.652996080451533e-08,1
3.694591059974392e-08,3.082619897158209e-05,3.694591059974392e-08,1,3.694591059974392e-08,1
3.75e-08,2.280842461970754e-05,3.75e-08,1,3.75e-08,1
3.75005859375e-08,-0.0001866614147594416,3.75005859375e-08,1,3.75005859375e-08,0.9960937499999805
3.75017578125e-08,-0.0005818146569253012,3.75017578125e-08,1,3.75017578125e-08,0.9882812499999633
3.750410156250001e-08,-0.001151618926025043,3.750410156250001e-08,1,3.750410156250001e-08,0.9726562499999291
3.750878906250002e-08,-0.00167295061005187,3.750878906250002e-08,1,3.750878906250002e-08,0.9414062499998604
3.751536607972543e-08,-0.001952238230433439,3.751536607972543e-08,1,3.751536607972543e-08,0.8975594684970848
3.752729026639351e-08,-0.00241317648900935,3.752729026639351e-08,1,3.752729026639351e-08,0.8180648907098983
3.754681491473677e-08,-0.003893640971682034,3.754681491473677e-08,1,3.754681491473677e-08,0.6879005684214928
3.755564546592462e-08,-0.005032438263244538,3.755564546592462e-08,1,3.755564546592462e-08,0.6290302271691843
3.757330656830031e-08,-0.00858239026582493,3.757330656830031e-08,1,3.757330656830031e-08,0.5112895446645672
3.758627984415047e-08,-0.01100013322587218,3.758627984415047e-08,1,3.758627984415047e-08,0.4248010389968414
3.759551132103673e-08,-0.008004667031358678,3.759551132103673e-08,1,3.759551132103673e-08,0.3632578597551046
3.760334007448025e-08,0.02554047936850955,3.760334007448025e-08,1,3.760334007448025e-08,0.3110661701316615
3.760952667642235e-08,0.1042404371051033,3.760952667642235e-08,1,3.760952667642235e-08,0.2698221571842989
3.761425201961363e-08,0.1994680345315835,3.761425201961363e-08,1,3.761425201961363e-08,0.2383198692424244
3.761861987976602e-08,0.3075419207845254,3.761861987976602e-08,1,3.761861987976602e-08,0.2092008015598363
3.762306286475661e-08,0.4394107555760136,3.762306286475661e-08,1,3.762306286475661e-08,0.1795809016225945
3.762706773416006e-08,0.573852479531357,3.762706773416006e-08,1,3.762706773416006e-08,0.1528817722662575
3.763014843081317e-08,0.6804340223986798,3.763014843081317e-08,1,3.763014843081317e-08,0.1323437945788193
3.763290881869068e-08,0.7660437225257057,3.763290881869068e-08,1,3.763290881869068e-08,0.1139412087288025
3.763617586006518e-08,0.8407775410421504,3.763617586006518e-08,1,3.763617586006518e-08,0.09216093289874916
3.763919264888494e-08,0.8877930049778554,3.763919264888494e-08,1,3.763919264888494e-08,0.0720490074337079
3.764294763482696e-08,0.9266159024632487,3.764294763482696e-08,1,3.764294763482696e-08,0.04701576782022987
3.764706864397772e-08,0.9529200026746926,3.764706864397772e-08,1,3.764706864397772e-08,0.01954237348181842
3.765e-08,0.9648928658628316,3.765e-08,1,3.765e-08,0
3.765008564920999e-08,0.96521388672454,3.765008564920999e-08,1,3.765008564920999e-08,0
3.765025694762998e-08,0.9658514574397576,3.765025694762998e-08,1,3.765025694762998e-08,0
3.765034259683997e-08,0.9661660010386462,3.765034259683997e-08,1,3.765034259683997e-08,0
3.765051389525996e-08,0.9667853797422707,3.765051389525996e-08,1,3.765051389525996e-08,0
3.765085649209994e-08,0.9679888889024453,3.765085649209994e-08,1,3.765085649209994e-08,0
3.765102779051993e-08,0.9685722192997414,3.765102779051993e-08,1,3.765102779051993e-08,0
3.765137038735991e-08,0.9697040730213049,3.765137038735991e-08,1,3.765137038735991e-08,0
3.765205558103987e-08,0.9718283142892588,3.765205558103987e-08,1,3.765205558103987e-08,0
3.765342596839978e-08,0.9755663054803636,3.765342596839978e-08,1,3.765342596839978e-08,0
3.76561667431196e-08,0.9813639500597086,3.76561667431196e-08,1,3.76561667431196e-08,0
3.766164829255925e-08,0.9884971577478301,3.766164829255925e-08,1,3.766164829255925e-08,0
3.766964194885956e-08,0.9933250363510471,3.766964194885956e-08,1,3.766964194885956e-08,0
3.767937666312285e-08,0.9957101218292871,3.767937666312285e-08,1,3.767937666312285e-08,0
3.769193460004931e-08,0.9969881531522773,3.769193460004931e-08,1,3.769193460004931e-08,0
3.770999389221424e-08,0.997894009580288,3.770999389221424e-08,1,3.770999389221424e-08,0
3.773789613422908e-08,0.9985863814303299,3.773789613422908e-08,1,3.773789613422908e-08,0
3.777359949693237e-08,0.999024915805903,3.777359949693237e-08,1,3.777359949693237e-08,0
3.782119975240726e-08,0.9993224278223176,3.782119975240726e-08,1,3.782119975240726e-08,0
3.788375526532042e-08,0.9995252864335801,3.788375526532042e-08,1,3.788375526532042e-08,0
3.796913571617378e-08,0.999667548506562,3.796913571617378e-08,1,3.796913571617378e-08,0
3.808459981312998e-08,0.9997679584479452,3.808459981312998e-08,1,3.808459981312998e-08,0
3.824218953737062e-08,0.9998333926957651,3.824218953737062e-08,1,3.824218953737062e-08,0
3.845680272388006e-08,0.9998856552238425,3.845680272388006e-08,1,3.845680272388006e-08,0
3.875121433316479e-08,0.9999167015990004,3.875121433316479e-08,1,3.875121433316479e-08,0
3.915576910006495e-08,0.9999441395467534,3.915576910006495e-08,1,3.915576910006495e-08,0
3.9714111892585e-08,0.9999581423909187,3.9714111892585e-08,1,3.9714111892585e-08,0
4.035705594629251e-08,0.9999717493648221,4.035705594629251e-08,1,4.035705594629251e-08,0
4.100000000000001e-08,0.9999750855730972,4.100000000000001e-08,1,4.100000000000001e-08,0
4.100039062500001e-08,0.9994509099622377,4.100039062500001e-08,0.99609374999995,4.100039062500001e-08,0
4.100117187500001e-08,0.9985032230351764,4.100117187500001e-08,0.9882812499999329,4.100117187500001e-08,0
4.100273437500002e-08,0.9971323619876802,4.100273437500002e-08,0.9726562499998986,4.100273437500002e-08,0
4.100585937500002e-08,0.9955768145694709,4.100585937500002e-08,0.9414062499998301,4.100585937500002e-08,0
4.101143293050516e-08,0.9944475833679971,4.101143293050516e-08,0.885670694948455,4.101143293050516e-08,0
4.101891819775943e-08,0.9939841359163548,4.101891819775943e-08,0.8108180224057129,4.101891819775943e-08,0
4.10303286954503e-08,0.9939156324368661,4.10303286954503e-08,0.6967130454970943,4.10303286954503e-08,0
4.105058682061108e-08,0.9962375843416136,4.105058682061108e-08,0.4941317938892588,4.105058682061108e-08,0
4.105496279919827e-08,0.9964316389193379,4.105496279919827e-08,0.4503720080173483,4.105496279919827e-08,0
4.106371475637265e-08,0.997166441211833,4.106371475637265e-08,0.3628524362735275,4.106371475637265e-08,0
4.107051357030634e-08,1.000567033030969,4.107051357030634e-08,0.2948642969367065,4.107051357030634e-08,0
4.107698868642362e-08,1.005952109534827,4.107698868642362e-08,0.230113135763895,4.107698868642362e-08,0
4.108361647609351e-08,1.008782292041784,4.108361647609351e-08,0.1638352390650044,4.108361647609351e-08,0
4.108566509083368e-08,1.007100512988146,4.108566509083368e-08,0.14334909166326,4.108566509083368e-08,0
4.108726603294818e-08,1.005292396662677,4.108726603294818e-08,0.1273396705182558,4.108726603294818e-08,0
4.108899425428968e-08,1.00248582036096,4.108899425428968e-08,0.1100574571032921,4.108899425428968e-08,0
4.109024479245726e-08,0.9984294394564207,4.109024479245726e-08,0.09755207542743438,4.109024479245726e-08,0
4.109169763723667e-08,0.9852414655580486,4.109169763723667e-08,0.08302362763334326,4.109169763723667e-08,0
4.109282905362946e-08,0.9653129101221207,4.109282905362946e-08,0.07170946370546871,4.109282905362946e-08,0
4.109409377719295e-08,0.9317107251885448,4.109409377719295e-08,0.05906222807051975,4.109409377719295e-08,0
4.109546436785431e-08,0.8861585643658627,4.109546436785431e-08,0.04535632145692625,4.109546436785431e-08,0
4.109686442606353e-08,0.8336138637924918,4.109686442606353e-08,0.03135573936480474,4.109686442606353e-08,0
4.109833990244219e-08,0.7732640871312131,4.109833990244219e-08,0.01660097557815143,4.109833990244219e-08,0
4.110000000000001e-08,0.6992705194552621,4.110000000000001e-08,0,4.110000000000001e-08,0
4.110004141179043e-08,0.6974430502145014,4.110004141179043e-08,0,4.110004141179043e-08,0
4.110012423537126e-08,0.6937813876767646,4.110012423537126e-08,0,4.110012423537126e-08,0
4.110028988253293e-08,0.6863859515648474,4.110028988253293e-08,0,4.110028988253293e-08,0
4.110062117685627e-08,0.6712983042963859,4.110062117685627e-08,0,4.110062117685627e-08,0
4.110128376550295e-08,0.6399295742972853,4.110128376550295e-08,0,4.110128376550295e-08,0
4.11026089427963e-08,0.5724581791325424,4.11026089427963e-08,0,4.11026089427963e-08,0
4.110525929738301e-08,0.4240908510040636,4.110525929738301e-08,0,4.110525929738301e-08,0
4.110813719871408e-08,0.2652727929319281,4.110813719871408e-08,0,4.110813719871408e-08,0
4.111048810707232e-08,0.1678523814975225,4.111048810707232e-08,0,4.111048810707232e-08,0
4.111253073573921e-08,0.1132475925977799,4.111253073573921e-08,0,4.111253073573921e-08,0
4.111553824312405e-08,0.0637593358710818,4.111553824312405e-08,0,4.111553824312405e-08,0
4.111801320949902e-08,0.04048710133783531,4.111801320949902e-08,0,4.111801320949902e-08,0
4.112101360127643e-08,0.02430844452583352,4.112101360127643e-08,0,4.112101360127643e-08,0
4.112446684681019e-08,0.01448319602800217,4.112446684681019e-08,0,4.112446684681019e-08,0
4.112860830242653e-08,0.008712816142215415,4.112860830242653e-08,0,4.112860830242653e-08,0
4.113380033081169e-08,0.005421372096475483,4.113380033081169e-08,0,4.113380033081169e-08,0
4.114058998413976e-08,0.003577410091130635,4.114058998413976e-08,0,4.114058998413976e-08,0
4.115005458648312e-08,0.002476441001201087,4.115005458648312e-08,0,4.115005458648312e-08,0
4.116412595523448e-08,0.00172687499897484,4.116412595523448e-08,0,4.116412595523448e-08,0
4.118561145781969e-08,0.001167704338734941,4.118561145781969e-08,0,4.118561145781969e-08,0
4.121293907716732e-08,0.0008155931588478137,4.121293907716732e-08,0,4.121293907716732e-08,0
4.12491618983357e-08,0.0005727865840733484,4.12491618983357e-08,0,4.12491618983357e-08,0
4.129695179937239e-08,0.0004060087007152509,4.129695179937239e-08,0,4.129695179937239e-08,0
4.136216201509402e-08,0.0002851368973924572,4.136216201509402e-08,0,4.136216201509402e-08,0
4.145008773324574e-08,0.000201005162969108,4.145008773324574e-08,0,4.145008773324574e-08,0
4.156952870437069e-08,0.0001424286554982491,4.156952870437069e-08,0,4.156952870437069e-08,0
4.173120652997024e-08,0.000100976612121989,4.173120652997024e-08,0,4.173120652997024e-08,0
4.19518757507835e-08,7.044271540868543e-05,4.19518757507835e-08,0,4.19518757507835e-08,0
4.225314468899716e-08,4.999334928128593e-05,4.225314468899716e-08,0,4.225314468899716e-08,0
4.266699798526777e-08,3.440045188867085e-05,4.266699798526777e-08,0,4.266699798526777e-08,0
4.323560901058434e-08,2.445877839312468e-05,4.323560901058434e-08,0,4.323560901058434e-08,0
4.402099633025276e-08,1.634438835598131e-05,4.402099633025276e-08,0,4.402099633025276e-08,0
4.499999999999999e-08,1.205717570834995e-05,4.499999999999999e-08,0,4.499999999999999e-08,0
4.500058593749999e-08,0.0001026334382734703,4.500058593749999e-08,0,4.500058593749999e-08,0.003906250000008565
4.50017578125e-08,0.0002353276858122165,4.50017578125e-08,0,4.50017578125e-08,0.0117187500000257
4.50041015625e-08,0.0003038860045617216,4.50041015625e-08,0,4.50041015625e-08,0.02734375000005996
4.500878906250001e-08,0.0002047149300568108,4.500878906250001e-08,0,4.500878906250001e-08,0.05859375000012848
4.501479665255441e-08,8.883787074809464e-05,4.501479665255441e-08,0,4.501479665255441e-08,0.09864435036279397
4.502441569045295e-08,5.552870082433948e-05,4.502441569045295e-08,0,4.502441569045295e-08,0.1627712696864125
4.504137215331976e-08,9.162841605752004e-05,4.504137215331976e-08,0,4.504137215331976e-08,0.2758143554651055
4.505298269069792e-08,0.0001272936921264104,4.505298269069792e-08,0,4.505298269069792e-08,0.3532179379862032
4.50627676747466e-08,0.0001157594574512995,4.50627676747466e-08,0,4.50627676747466e-08,0.4184511649774112
4.507147716667981e-08,-8.363203738411248e-05,4.507147716667981e-08,0,4.507147716667981e-08,0.4765144445321066
4.508202669363494e-08,-0.00107546952415953,4.508202669363494e-08,0,4.508202669363494e-08,0.5468446242329669
4.508990541782587e-08,-0.002984465498597099,4.508990541782587e-08,0,4.508990541782587e-08,0.5993694521725131
4.509725719651517e-08,-0.006062693771863251,4.509725719651517e-08,0,4.509725719651517e-08,0.6483813101012053
